customer_id	cohort_month	lifetime_orders	lifetime_revenue	active_months
16213	2011-09-01	1	159.00	1
18224	2011-03-01	1	158.95	1
14089	2011-10-01	1	158.75	1
15499	2009-12-01	1	158.65	1
12509	2011-02-01	1	158.50	1
15548	2010-04-01	1	158.09	1
15348	2011-09-01	1	158.04	1
14318	2010-09-01	1	158.02	1
18004	2010-12-01	1	157.92	1
17751	2010-10-01	1	157.86	1
14207	2010-01-01	1	157.80	1
14822	2010-08-01	1	157.70	1
16687	2010-11-01	1	157.63	1
12894	2010-05-01	1	157.35	1
17318	2009-12-01	1	157.33	1
16371	2010-09-01	1	157.20	1
17128	2011-01-01	1	157.09	1
17118	2011-01-01	1	157.02	1
15007	2011-07-01	1	156.91	1
15742	2010-03-01	1	156.87	1
13830	2010-05-01	1	156.85	1
14406	2011-08-01	1	156.75	1
12522	2011-10-01	2	156.72	1
16578	2010-03-01	1	156.60	1
15438	2011-07-01	1	156.58	1
15263	2011-08-01	1	156.51	1
17885	2011-11-01	1	156.34	1
13051	2010-03-01	2	155.80	2
12441	2010-12-01	1	155.55	1
17832	2011-10-01	1	155.37	1
14368	2011-01-01	1	155.00	1
17698	2011-03-01	1	154.95	1
15740	2011-10-01	1	154.88	1
17899	2011-07-01	1	154.55	1
15226	2011-02-01	1	154.41	1
18014	2011-11-01	1	154.27	1
13490	2010-02-01	1	154.25	1
17517	2011-02-01	1	153.94	1
15560	2010-11-01	2	153.52	1
15431	2010-07-01	1	153.24	1
12602	2011-10-01	1	153.12	1
14814	2010-05-01	1	152.96	1
16248	2011-10-01	1	152.94	1
18138	2011-02-01	1	152.65	1
14066	2011-03-01	1	152.55	1
15509	2010-11-01	1	152.41	1
17327	2010-05-01	2	152.35	2
13653	2010-08-01	1	152.20	1
16617	2011-04-01	1	151.85	1
14046	2011-02-01	1	151.59	1
14362	2011-11-01	1	151.50	1
18076	2010-11-01	1	151.49	1
13697	2011-11-01	1	151.30	1
14516	2010-07-01	1	151.17	1
16337	2011-11-01	1	151.05	1
16662	2010-11-01	1	151.05	1
14073	2011-11-01	1	151.04	1
12959	2010-08-01	1	150.95	1
12367	2011-12-01	1	150.90	1
14980	2009-12-01	1	150.68	1
15991	2010-06-01	1	150.55	1
15775	2010-03-01	2	150.50	2
14084	2010-07-01	1	150.50	1
15474	2010-04-01	1	150.35	1
18200	2011-08-01	1	150.35	1
14845	2010-04-01	1	150.00	1
17234	2011-06-01	1	149.89	1
13257	2010-09-01	1	149.75	1
17946	2011-03-01	2	149.58	2
17390	2010-10-01	1	149.30	1
15435	2011-11-01	1	149.29	1
13003	2011-05-01	3	149.05	3
17549	2011-10-01	2	148.86	2
17953	2010-06-01	1	148.67	1
13125	2010-07-01	1	148.62	1
15526	2011-11-01	2	148.44	1
15283	2010-07-01	3	148.33	3
17592	2009-12-01	1	148.30	1
13457	2009-12-01	2	148.22	2
13578	2010-10-01	1	147.66	1
15479	2009-12-01	1	147.40	1
16724	2010-10-01	1	147.35	1
14098	2011-11-01	1	147.35	1
17794	2010-01-01	2	147.30	1
12858	2010-11-01	1	147.27	1
17030	2011-10-01	1	146.87	1
14683	2010-04-01	1	146.56	1
15496	2010-03-01	1	146.14	1
18137	2010-06-01	2	145.99	1
12565	2011-02-01	1	145.92	1
12641	2011-08-01	1	145.90	1
13866	2011-09-01	1	145.67	1
15937	2011-10-01	1	145.35	1
14972	2010-11-01	2	145.07	2
16598	2011-02-01	1	145.05	1
15902	2010-11-01	1	145.01	1
16852	2011-06-01	2	144.91	2
17938	2010-10-01	1	144.29	1
14109	2011-09-01	1	144.20	1
15816	2010-06-01	2	144.15	1
12442	2011-12-01	1	144.06	1
12736	2011-01-01	1	144.00	1
17186	2011-10-01	2	144.00	1
12387	2010-10-01	1	143.94	1
14574	2009-12-01	1	143.70	1
15705	2011-05-01	1	143.10	1
17149	2010-09-01	1	143.10	1
15761	2010-09-01	1	143.05	1
16507	2010-05-01	1	142.71	1
14386	2011-02-01	1	142.40	1
17859	2011-02-01	1	141.92	1
18038	2010-06-01	1	141.48	1
14041	2011-03-01	1	141.41	1
17273	2010-10-01	1	141.12	1
17959	2010-04-01	1	140.75	1
14773	2010-04-01	1	140.55	1
15388	2011-03-01	1	140.54	1
15702	2010-01-01	2	140.39	2
13483	2011-10-01	1	140.34	1
15324	2010-01-01	1	140.22	1
13839	2010-08-01	1	139.95	1
16840	2010-02-01	2	139.85	2
16483	2011-05-01	1	139.35	1
14772	2011-08-01	1	139.26	1
14707	2010-05-01	2	139.20	2
18209	2011-11-01	1	139.10	1
13273	2011-08-01	1	138.98	1
12902	2011-03-01	1	138.68	1
13716	2011-03-01	1	138.28	1
17982	2010-01-01	1	138.18	1
15663	2011-08-01	1	138.14	1
15848	2010-03-01	1	137.99	1
16396	2010-08-01	1	137.80	1
13279	2011-09-01	1	137.75	1
15836	2011-10-01	1	137.37	1
12738	2010-12-01	1	137.35	1
12618	2011-11-01	1	137.31	1
13907	2010-01-01	1	136.80	1
13195	2010-10-01	1	136.73	1
16237	2010-09-01	1	136.65	1
14604	2010-03-01	1	136.36	1
16289	2010-09-01	1	136.31	1
16651	2010-05-01	1	136.20	1
16876	2010-11-01	1	136.01	1
16462	2011-03-01	3	136.00	3
14366	2010-07-01	1	136.00	1
12968	2011-08-01	1	135.95	1
17583	2010-05-01	1	135.95	1
14889	2011-01-01	1	135.90	1
15419	2011-11-01	1	135.86	1
16114	2011-06-01	1	135.75	1
14391	2010-05-01	1	135.60	1
13076	2010-09-01	1	135.40	1
16665	2010-12-01	1	135.40	1
14588	2010-05-01	1	135.39	1
13144	2010-10-01	2	135.35	2
17972	2011-04-01	1	135.19	1
13702	2010-09-01	1	135.18	1
17960	2010-03-01	3	135.08	3
17199	2010-05-01	1	135.04	1
13364	2011-09-01	1	134.96	1
13119	2010-02-01	1	134.90	1
16055	2011-05-01	1	134.80	1
14340	2011-05-01	1	134.70	1
14174	2011-11-01	1	134.46	1
15926	2010-06-01	1	134.44	1
16486	2010-06-01	1	134.36	1
14280	2011-05-01	1	134.04	1
16886	2010-09-01	1	134.00	1
14349	2011-11-01	1	133.50	1
17881	2011-02-01	1	133.35	1
17826	2010-11-01	1	133.34	1
12467	2010-10-01	1	132.80	1
12964	2010-09-01	1	132.24	1
12512	2011-10-01	2	132.18	1
14438	2011-02-01	1	131.90	1
17565	2010-05-01	1	131.83	1
17455	2011-05-01	1	131.70	1
14795	2011-06-01	1	131.45	1
14378	2010-03-01	1	131.25	1
15409	2009-12-01	1	131.25	1
17225	2010-05-01	1	131.15	1
16865	2010-11-01	1	130.95	1
15844	2011-10-01	1	130.74	1
17240	2010-04-01	1	130.60	1
16410	2009-12-01	1	130.32	1
16288	2010-08-01	1	129.85	1
17762	2010-09-01	1	129.75	1
15317	2010-01-01	1	129.75	1
14999	2010-04-01	1	129.48	1
12555	2010-01-01	1	129.23	1
13071	2010-04-01	1	129.22	1
17056	2009-12-01	1	128.60	1
17089	2010-11-01	1	128.45	1
16251	2010-07-01	1	128.31	1
15892	2010-02-01	1	128.20	1
17297	2011-11-01	1	128.18	1
13053	2010-03-01	1	127.65	1
13586	2010-06-01	1	127.28	1
15578	2011-06-01	1	127.10	1
15923	2010-12-01	1	127.08	1
13666	2009-12-01	5	127.05	4
16973	2010-11-01	1	127.00	1
14751	2009-12-01	2	126.45	2
15463	2011-11-01	1	126.14	1
16294	2010-08-01	1	126.05	1
13794	2010-06-01	1	126.03	1
17657	2010-10-01	1	126.00	1
13522	2011-11-01	1	125.80	1
17847	2010-03-01	2	125.74	2
16925	2010-06-01	1	125.65	1
15017	2011-11-01	1	125.58	1
15731	2010-06-01	1	125.30	1
13912	2010-10-01	1	124.95	1
17148	2011-10-01	1	124.88	1
17818	2009-12-01	1	124.78	1
13312	2010-09-01	1	124.75	1
16849	2011-06-01	1	124.57	1
17316	2010-10-01	1	124.45	1
18000	2010-05-01	1	124.25	1
12773	2010-05-01	1	124.25	1
15779	2010-06-01	2	124.08	2
13968	2010-10-01	1	123.66	1
14187	2010-08-01	1	123.50	1
16397	2010-03-01	1	123.13	1
13876	2011-10-01	1	122.70	1
13638	2011-11-01	1	122.64	1
12969	2010-04-01	1	122.45	1
13084	2010-08-01	1	122.40	1
16073	2011-02-01	1	122.40	1
13244	2011-09-01	1	121.74	1
13182	2011-10-01	1	121.18	1
15049	2011-03-01	1	121.17	1
17260	2010-10-01	1	120.95	1
17446	2011-02-01	2	120.90	2
14884	2010-02-01	1	120.60	1
14165	2011-03-01	1	120.44	1
14444	2010-09-01	1	120.44	1
17543	2010-06-01	1	120.05	1
18015	2011-12-01	1	120.03	1
14259	2011-07-01	1	120.00	1
14453	2011-06-01	1	119.93	1
15161	2010-11-01	1	119.92	1
17541	2010-07-01	1	119.86	1
17177	2010-07-01	1	119.50	1
15843	2011-02-01	1	118.95	1
17280	2010-09-01	1	118.86	1
17079	2011-09-01	1	118.80	1
14155	2011-03-01	1	118.75	1
14076	2011-08-01	1	118.67	1
12929	2011-02-01	1	117.85	1
16291	2010-01-01	1	117.72	1
17654	2011-03-01	1	117.55	1
16959	2011-09-01	1	117.35	1
14726	2010-02-01	1	116.50	1
17117	2011-02-01	1	116.20	1
14874	2010-06-01	1	116.18	1
14143	2011-07-01	1	115.80	1
16068	2010-04-01	1	115.73	1
18027	2011-09-01	1	115.31	1
18012	2009-12-01	1	115.30	1
17401	2010-06-01	1	114.85	1
15905	2010-06-01	1	114.69	1
13188	2011-11-01	1	114.60	1
14632	2011-03-01	1	114.56	1
16247	2011-06-01	1	114.56	1
14652	2011-09-01	1	114.18	1
12938	2011-11-01	1	114.14	1
14582	2011-10-01	1	114.11	1
17275	2010-11-01	1	114.10	1
15056	2010-07-01	1	113.65	1
14457	2011-02-01	1	113.64	1
16828	2011-08-01	1	113.50	1
18105	2011-11-01	1	113.48	1
16821	2010-11-01	1	113.35	1
17784	2010-06-01	1	112.86	1
18148	2010-03-01	1	112.85	1
14689	2011-05-01	1	112.80	1
16697	2011-04-01	1	112.75	1
18129	2011-04-01	1	112.55	1
13241	2010-10-01	1	112.53	1
15610	2011-10-01	1	112.46	1
13620	2010-06-01	1	112.34	1
17900	2011-06-01	2	112.20	1
12756	2011-09-01	1	112.08	1
13193	2011-10-01	1	112.08	1
14750	2009-12-01	1	112.03	1
14668	2010-09-01	1	111.63	1
17304	2010-06-01	1	111.50	1
17887	2011-08-01	1	111.35	1
17208	2010-11-01	1	111.15	1
18120	2011-05-01	1	111.15	1
15352	2010-06-01	1	111.15	1
14464	2010-03-01	2	111.00	2
12692	2010-03-01	1	110.95	1
14509	2010-06-01	1	110.95	1
15537	2011-06-01	1	110.92	1
15853	2011-10-01	1	110.80	1
17957	2011-10-01	1	110.72	1
18256	2010-11-01	1	110.70	1
14787	2010-08-01	1	110.65	1
16963	2011-06-01	1	110.55	1
14641	2011-11-01	1	110.46	1
17909	2009-12-01	1	110.05	1
17836	2011-10-01	1	109.83	1
15851	2010-07-01	1	109.73	1
14033	2010-06-01	1	109.44	1
16363	2011-10-01	1	109.36	1
16064	2009-12-01	1	109.31	1
16664	2010-05-01	1	109.20	1
14721	2010-11-01	1	109.07	1
14345	2011-11-01	1	108.98	1
13170	2011-11-01	1	108.81	1
15875	2010-03-01	1	108.52	1
16106	2011-10-01	1	108.38	1
15935	2011-04-01	1	108.04	1
14374	2010-06-01	1	108.00	1
14661	2011-11-01	1	107.95	1
13580	2010-10-01	1	107.75	1
14943	2010-02-01	1	107.62	1
15395	2011-01-01	1	107.45	1
16301	2009-12-01	1	107.33	1
15328	2010-10-01	1	107.24	1
17893	2011-04-01	1	107.21	1
16047	2010-01-01	1	107.14	1
15846	2010-11-01	1	107.01	1
16630	2010-10-01	1	106.80	1
16082	2010-02-01	1	106.75	1
14637	2010-01-01	1	106.68	1
15168	2011-11-01	1	106.56	1
15927	2010-03-01	1	106.54	1
17791	2011-11-01	1	106.10	1
17933	2010-03-01	1	105.99	1
16581	2011-06-01	1	105.84	1
18103	2010-06-01	1	105.80	1
15642	2009-12-01	1	105.78	1
14579	2010-10-01	1	105.56	1
15340	2010-05-01	1	105.50	1
14027	2011-10-01	1	104.82	1
17328	2010-02-01	1	104.70	1
16547	2010-06-01	1	104.26	1
16375	2010-08-01	2	104.00	1
12587	2011-12-01	1	104.00	1
16896	2010-06-01	1	103.95	1
14542	2011-06-01	1	103.25	1
15924	2009-12-01	1	102.82	1
18124	2010-08-01	1	102.65	1
17467	2010-11-01	1	102.60	1
14836	2011-11-01	3	102.45	1
13829	2010-10-01	1	102.00	1
15486	2010-06-01	1	102.00	1
16516	2011-11-01	1	101.70	1
18068	2011-02-01	1	101.70	1
16944	2010-04-01	1	101.36	1
18086	2011-03-01	1	101.34	1
18195	2010-11-01	1	101.16	1
17741	2010-05-01	2	101.10	2
16498	2011-06-01	2	100.97	2
17493	2010-11-01	1	100.91	1
14946	2011-11-01	1	100.90	1
17224	2010-07-01	1	100.86	1
17427	2011-09-01	1	100.80	1
14371	2011-02-01	1	100.50	1
15635	2010-11-01	1	100.35	1
12737	2010-07-01	1	100.00	1
17939	2011-07-01	1	99.14	1
17538	2011-11-01	1	98.42	1
16694	2009-12-01	1	98.30	1
17395	2010-07-01	1	97.50	1
12984	2011-11-01	1	97.50	1
14642	2011-10-01	1	96.12	1
17816	2009-12-01	6	96.11	6
13793	2010-03-01	1	96.00	1
15583	2010-11-01	1	95.96	1
17024	2011-07-01	3	95.85	3
17895	2011-10-01	1	95.45	1
18249	2011-11-01	1	95.34	1
15285	2010-10-01	1	94.92	1
14833	2010-07-01	1	94.80	1
15868	2010-05-01	1	94.53	1
16339	2011-02-01	1	94.05	1
15397	2011-02-01	1	94.00	1
18033	2011-10-01	1	93.82	1
14394	2010-05-01	1	93.80	1
15305	2010-06-01	1	93.60	1
12992	2009-12-01	1	93.35	1
15082	2010-02-01	1	93.35	1
16196	2010-08-01	1	93.30	1
14865	2009-12-01	4	92.52	4
14054	2011-10-01	1	92.46	1
13160	2011-11-01	1	91.80	1
16831	2010-05-01	1	91.80	1
13392	2010-01-01	1	91.14	1
14786	2010-06-01	1	90.96	1
13947	2011-10-01	1	90.60	1
14435	2010-07-01	1	90.42	1
16506	2011-10-01	2	90.30	2
16597	2011-12-01	1	90.04	1
15686	2010-10-01	1	90.00	1
14117	2011-07-01	1	90.00	1
14974	2011-11-01	1	89.94	1
16061	2010-10-01	1	89.65	1
13535	2010-11-01	1	89.50	1
14760	2011-02-01	1	89.20	1
13222	2010-05-01	1	88.50	1
15603	2010-03-01	2	88.48	2
15083	2011-03-01	1	88.20	1
16564	2010-05-01	1	87.80	1
17606	2009-12-01	1	87.30	1
17763	2010-02-01	4	86.15	2
13180	2010-04-01	1	86.10	1
12814	2011-08-01	1	85.92	1
15541	2011-08-01	1	85.13	1
13841	2011-04-01	1	85.00	1
12774	2010-06-01	1	83.70	1
15094	2010-03-01	2	83.00	2
14347	2009-12-01	1	82.60	1
13469	2010-02-01	1	82.40	1
16028	2010-04-01	1	82.20	1
13215	2010-11-01	1	81.60	1
13006	2011-10-01	1	81.57	1
17620	2011-10-01	1	81.44	1
17008	2010-10-01	1	81.36	1
14717	2009-12-01	1	81.30	1
15170	2010-10-01	1	81.15	1
17336	2010-08-01	1	81.12	1
16789	2011-12-01	1	80.80	1
17752	2010-12-01	1	80.64	1
15833	2009-12-01	1	80.40	1
15131	2010-11-01	1	80.28	1
14190	2010-02-01	1	79.90	1
16165	2010-07-01	1	79.90	1
14007	2010-07-01	1	79.48	1
15753	2011-02-01	1	79.20	1
12570	2010-01-01	1	77.52	1
17942	2011-12-01	1	77.50	1
14785	2011-11-01	2	77.40	1
13132	2011-03-01	1	77.30	1
16867	2010-01-01	1	76.74	1
14373	2010-12-01	1	76.55	1
14090	2011-01-01	1	76.32	1
14613	2010-01-01	1	76.32	1
15668	2011-05-01	1	76.32	1
18113	2010-12-01	1	76.32	1
13219	2010-03-01	1	76.23	1
17628	2011-09-01	1	75.75	1
16610	2011-05-01	1	75.66	1
14559	2010-11-01	1	75.60	1
17192	2010-06-01	1	75.28	1
16420	2010-11-01	1	75.00	1
17944	2010-10-01	1	74.99	1
13095	2011-09-01	1	74.40	1
12659	2011-11-01	1	73.68	1
12506	2011-04-01	1	73.50	1
18032	2011-01-01	1	73.50	1
16171	2011-10-01	1	73.20	1
17906	2011-04-01	1	72.90	1
13105	2010-09-01	1	72.00	1
16459	2009-12-01	1	71.79	1
13938	2011-11-01	1	71.66	1
13185	2011-03-01	1	71.40	1
16970	2010-03-01	1	71.40	1
17747	2011-08-01	1	71.40	1
12686	2010-12-01	1	71.14	1
13915	2010-11-01	1	70.80	1
15564	2010-02-01	2	70.74	2
13172	2010-11-01	1	69.60	1
12401	2011-02-01	1	69.30	1
12861	2010-03-01	1	68.25	1
17249	2010-10-01	1	68.03	1
14393	2011-05-01	1	67.95	1
12548	2011-06-01	1	67.20	1
17532	2010-11-01	1	65.34	1
13130	2011-09-01	1	64.00	1
16238	2010-10-01	1	63.66	1
17216	2010-06-01	1	63.60	1
17263	2011-05-01	1	63.44	1
15470	2010-05-01	1	63.42	1
12404	2010-01-01	1	63.24	1
16058	2010-10-01	1	62.70	1
13218	2011-08-01	1	62.64	1
14650	2010-04-01	1	62.50	1
15516	2011-10-01	3	62.43	1
13380	2010-10-01	1	62.40	1
13303	2010-11-01	1	61.72	1
13818	2010-10-01	1	61.28	1
15375	2010-01-01	1	60.96	1
16605	2009-12-01	1	60.48	1
15250	2010-03-01	1	60.00	1
17174	2011-05-01	1	59.90	1
13391	2011-05-01	1	59.80	1
13682	2011-06-01	1	59.50	1
15233	2010-11-01	1	59.40	1
15371	2010-02-01	1	59.40	1
14384	2010-07-01	1	58.50	1
12466	2010-01-01	1	56.73	1
17775	2011-03-01	1	56.40	1
15899	2010-12-01	1	56.25	1
13366	2011-10-01	1	56.16	1
15685	2010-09-01	1	55.98	1
17494	2010-07-01	1	54.70	1
12860	2010-01-01	1	54.22	1
13306	2010-10-01	1	53.65	1
16349	2011-02-01	1	53.50	1
17599	2010-08-01	1	52.05	1
12568	2010-03-01	1	52.00	1
15313	2011-08-01	1	52.00	1
16786	2010-11-01	1	51.84	1
17844	2011-08-01	1	51.56	1
13254	2010-11-01	1	51.41	1
14351	2011-06-01	1	51.00	1
13011	2010-12-01	1	50.55	1
14743	2010-04-01	1	50.48	1
13022	2010-10-01	1	50.30	1
18184	2011-11-01	1	49.80	1
14380	2010-01-01	1	48.96	1
16530	2010-02-01	1	48.35	1
16257	2011-06-01	1	46.95	1
13438	2010-06-01	1	46.50	1
15698	2010-03-01	1	46.20	1
12496	2010-03-01	2	45.34	1
15672	2009-12-01	1	45.30	1
17916	2009-12-01	2	43.87	2
14300	2011-11-01	1	43.20	1
13913	2010-07-01	1	42.22	1
13906	2010-10-01	1	42.00	1
16219	2010-07-01	1	40.80	1
14266	2010-10-01	1	40.56	1
15178	2011-03-01	1	40.50	1
14086	2010-09-01	1	39.95	1
14589	2010-12-01	1	39.75	1
16659	2011-06-01	1	39.12	1
17246	2009-12-01	2	38.92	2
18019	2011-10-01	1	38.45	1
15455	2010-04-01	1	38.25	1
15693	2010-02-01	1	37.50	1
16162	2011-04-01	1	37.40	1
17352	2010-01-01	1	36.25	1
14993	2010-05-01	1	36.13	1
15940	2011-02-01	1	35.80	1
16417	2010-08-01	1	35.70	1
17831	2011-11-01	1	35.40	1
14576	2010-12-01	1	35.40	1
15744	2011-09-01	1	34.80	1
17533	2010-10-01	1	34.80	1
15871	2010-09-01	1	33.10	1
16941	2010-04-01	1	33.00	1
14977	2009-12-01	1	31.93	1
17129	2010-07-01	1	31.85	1
13120	2011-04-01	1	30.60	1
14144	2010-08-01	1	30.60	1
16548	2010-04-01	1	30.15	1
15575	2010-03-01	1	30.10	1
15657	2011-11-01	1	30.00	1
16454	2010-04-01	3	29.95	2
17319	2010-02-01	1	29.10	1
12776	2010-02-01	1	27.50	1
17102	2011-03-01	1	25.50	1
15284	2010-07-01	1	24.75	1
14610	2010-07-01	2	24.35	2
12606	2010-01-01	1	21.00	1
16953	2011-11-01	1	20.80	1
17986	2011-10-01	1	20.80	1
13112	2010-06-01	1	20.60	1
15999	2009-12-01	1	20.40	1
13163	2010-04-01	1	17.65	1
16093	2011-08-01	1	17.00	1
12846	2010-01-01	1	15.58	1
14580	2010-07-01	1	14.85	1
14900	2010-07-01	1	13.92	1
16878	2011-09-01	1	13.30	1
17956	2011-04-01	1	12.75	1
17378	2010-11-01	1	10.95	1
16537	2010-03-01	1	10.55	1
18115	2010-01-01	1	9.70	1
15040	2010-06-01	1	7.49	1
15913	2010-06-01	1	6.30	1
14792	2011-10-01	1	6.20	1
13788	2010-07-01	1	3.75	1
16738	2011-02-01	1	3.75	1
14095	2009-12-01	1	2.95	1
